epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
66,0.4989,0.5084,0.7464987975668411,0.7459,SmallMLP-Tanh-Adagrad-0.1-0
67,0.5011,0.5071,0.7476304993634177,0.7451,SmallMLP-Tanh-Adagrad-0.1-0
68,0.4991,0.5069,0.7466402602914132,0.7443,SmallMLP-Tanh-Adagrad-0.1-0
69,0.4991,0.5089,0.7493280520582827,0.746,SmallMLP-Tanh-Adagrad-0.1-0
70,0.5001,0.5089,0.7483378129862781,0.7448,SmallMLP-Tanh-Adagrad-0.1-0
71,0.4992,0.5065,0.7489036638845664,0.7479,SmallMLP-Tanh-Adagrad-0.1-0
72,0.4995,0.5106,0.74437685669826,0.7442,SmallMLP-Tanh-Adagrad-0.1-0
73,0.4995,0.5064,0.7472061111897015,0.7456,SmallMLP-Tanh-Adagrad-0.1-0
74,0.4981,0.5068,0.7466402602914132,0.7442,SmallMLP-Tanh-Adagrad-0.1-0
75,0.4986,0.5106,0.7476304993634177,0.7436,SmallMLP-Tanh-Adagrad-0.1-0
76,0.4993,0.5083,0.7476304993634177,0.7444,SmallMLP-Tanh-Adagrad-0.1-0
77,0.4988,0.5072,0.748054887537134,0.7456,SmallMLP-Tanh-Adagrad-0.1-0
78,0.4988,0.508,0.7484792757108502,0.7455,SmallMLP-Tanh-Adagrad-0.1-0
79,0.5001,0.5065,0.7474890366388457,0.7462,SmallMLP-Tanh-Adagrad-0.1-0
80,0.4983,0.5097,0.7460744093931249,0.7458,SmallMLP-Tanh-Adagrad-0.1-0
81,0.4985,0.5066,0.7473475739142736,0.7455,SmallMLP-Tanh-Adagrad-0.1-0
82,0.4989,0.5075,0.7467817230159853,0.7462,SmallMLP-Tanh-Adagrad-0.1-0
83,0.5001,0.5065,0.7467817230159853,0.7447,SmallMLP-Tanh-Adagrad-0.1-0
84,0.4986,0.5063,0.7487622011599944,0.7475,SmallMLP-Tanh-Adagrad-0.1-0
85,0.4998,0.5117,0.7432451549016834,0.7431,SmallMLP-Tanh-Adagrad-0.1-0
86,0.4995,0.507,0.7473475739142736,0.7447,SmallMLP-Tanh-Adagrad-0.1-0
87,0.4988,0.507,0.748054887537134,0.7473,SmallMLP-Tanh-Adagrad-0.1-0
88,0.4984,0.5132,0.746215872117697,0.7414,SmallMLP-Tanh-Adagrad-0.1-0
89,0.499,0.5208,0.7429622294525392,0.7357,SmallMLP-Tanh-Adagrad-0.1-0
90,0.4991,0.5083,0.7474890366388457,0.747,SmallMLP-Tanh-Adagrad-0.1-0
91,0.4993,0.5066,0.7481963502617061,0.7465,SmallMLP-Tanh-Adagrad-0.1-0
92,0.4986,0.5063,0.7479134248125618,0.7464,SmallMLP-Tanh-Adagrad-0.1-0
93,0.4989,0.518,0.7404159004102419,0.7404,SmallMLP-Tanh-Adagrad-0.1-0
94,0.4988,0.5085,0.7477719620879898,0.7474,SmallMLP-Tanh-Adagrad-0.1-0
95,0.4981,0.5109,0.7476304993634177,0.7435,SmallMLP-Tanh-Adagrad-0.1-0
96,0.4986,0.5066,0.7487622011599944,0.7476,SmallMLP-Tanh-Adagrad-0.1-0
97,0.4995,0.5097,0.7448012448719762,0.7445,SmallMLP-Tanh-Adagrad-0.1-0
98,0.4992,0.5065,0.7469231857405574,0.7453,SmallMLP-Tanh-Adagrad-0.1-0
99,0.4989,0.5091,0.7484792757108502,0.745,SmallMLP-Tanh-Adagrad-0.1-0
100,0.4989,0.5066,0.748054887537134,0.747,SmallMLP-Tanh-Adagrad-0.1-0
1,0.7661,0.7222,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
2,0.7186,0.6949,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
3,0.7222,0.8184,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
4,0.7165,0.7057,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
5,0.7209,0.717,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
6,0.7209,0.7178,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
7,0.7201,0.7038,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
8,0.717,0.6964,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
9,0.712,0.7315,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
10,0.7196,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
11,0.7064,0.8391,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
12,0.7137,0.731,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
13,0.7114,0.8775,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
14,0.7282,0.7118,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
15,0.7107,0.7335,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
16,0.7138,0.7064,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
17,0.7164,0.6959,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
18,0.7159,0.7101,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
19,0.711,0.7077,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
20,0.7205,0.7228,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
21,0.7114,0.7596,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
22,0.7057,0.7065,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
23,0.7296,0.7287,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
24,0.7074,0.6951,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
25,0.7148,0.8857,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
26,0.7096,0.7367,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
27,0.7124,0.6959,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
28,0.7236,0.7492,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
29,0.7209,0.8282,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
30,0.7187,0.7394,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
31,0.7082,0.6939,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
32,0.7393,0.8327,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
33,0.7218,0.6946,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
34,0.7214,0.6932,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
35,0.7193,0.7027,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
36,0.7207,0.8224,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
37,0.7179,0.6955,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
38,0.7168,0.6975,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
39,0.7203,0.694,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
40,0.7278,0.7787,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
41,0.7149,0.7044,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
42,0.7188,0.702,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
43,0.7199,0.6938,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
44,0.7169,0.7683,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
45,0.7158,0.703,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
46,0.7148,0.7005,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
47,0.7162,0.7313,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
48,0.7235,0.7559,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
49,0.7115,0.7357,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
50,0.7183,0.6933,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
51,0.719,0.6933,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
52,0.7184,0.6963,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
53,0.7197,0.7541,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
54,0.7109,0.7064,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
55,0.7248,0.7292,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
56,0.7217,0.6937,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
57,0.7145,0.7841,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
58,0.721,0.731,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
59,0.7205,0.6994,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
60,0.7175,0.694,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
61,0.7213,0.6933,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
62,0.7216,0.7048,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
63,0.7201,0.6986,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
64,0.7232,0.7166,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
65,0.7208,0.7218,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
66,0.7162,0.7103,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
67,0.7148,0.7276,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
68,0.719,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
69,0.72,0.6992,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
70,0.7106,0.698,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
71,0.7248,0.6932,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
72,0.7135,0.7012,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
73,0.7247,0.7002,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
74,0.7115,0.8288,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
75,0.7208,0.7065,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
76,0.7177,0.7904,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
77,0.7302,0.6938,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
78,0.7201,0.6932,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
79,0.7211,0.8998,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
80,0.7177,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
81,0.7203,0.7037,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
82,0.7181,0.6936,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
