epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
10,0.5329,0.5368,0.7452256330456924,0.745,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
11,0.5302,0.5325,0.7445183194228321,0.7438,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
12,0.5288,0.5307,0.7456500212194087,0.7449,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
13,0.5274,0.5289,0.7466402602914132,0.7456,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
14,0.5255,0.5281,0.7472061111897015,0.7464,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
15,0.5247,0.527,0.7472061111897015,0.7464,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
16,0.5231,0.5252,0.746215872117697,0.7442,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
17,0.5226,0.5242,0.7496109775074268,0.7482,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
18,0.5211,0.5242,0.7486207384354223,0.7478,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
19,0.5203,0.523,0.7503182911302871,0.7492,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
20,0.5195,0.5228,0.7497524402319988,0.7489,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
21,0.5187,0.5214,0.7507426793040034,0.7495,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
22,0.5177,0.5208,0.7510256047531475,0.7498,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
23,0.5171,0.5207,0.7494695147828547,0.7485,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
24,0.516,0.5214,0.7504597538548592,0.7498,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
25,0.5155,0.5193,0.7490451266091385,0.7479,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
26,0.5155,0.5185,0.750035365681143,0.7484,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
27,0.5154,0.5196,0.750035365681143,0.7493,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
28,0.5141,0.5185,0.7508841420285755,0.7499,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
29,0.5137,0.5174,0.7490451266091385,0.7476,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
30,0.5142,0.5178,0.7508841420285755,0.7499,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
31,0.5129,0.5174,0.7503182911302871,0.7493,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
32,0.5124,0.5164,0.7493280520582827,0.7478,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
33,0.5124,0.5173,0.7503182911302871,0.7496,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
34,0.5125,0.5161,0.7481963502617061,0.747,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
35,0.5114,0.5166,0.7501768284057151,0.7494,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
36,0.5111,0.5152,0.7489036638845664,0.7471,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
37,0.5107,0.5156,0.7493280520582827,0.7483,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
38,0.5106,0.5155,0.7494695147828547,0.7486,SmallMLP-Tanh-Adagrad-0.01-0_Batch-64
