epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
18,0.5165,0.5415,0.7290988824444758,0.7282,MLP520-ReLU-SGD-0.1-0
19,0.5136,0.5144,0.7467817230159853,0.7414,MLP520-ReLU-SGD-0.1-0
20,0.5139,0.5106,0.7474890366388457,0.7448,MLP520-ReLU-SGD-0.1-0
21,0.5175,0.5118,0.7415476022068185,0.7415,MLP520-ReLU-SGD-0.1-0
22,0.5107,0.5209,0.7358890932239355,0.7258,MLP520-ReLU-SGD-0.1-0
23,0.5087,0.5121,0.7470646484651294,0.7448,MLP520-ReLU-SGD-0.1-0
24,0.5059,0.5111,0.7448012448719762,0.7406,MLP520-ReLU-SGD-0.1-0
25,0.5121,0.5104,0.7409817513085302,0.7408,MLP520-ReLU-SGD-0.1-0
26,0.5103,0.5122,0.7392841986136653,0.7392,MLP520-ReLU-SGD-0.1-0
27,0.5033,0.5106,0.7486207384354223,0.7481,MLP520-ReLU-SGD-0.1-0
28,0.5136,0.5085,0.7469231857405574,0.7428,MLP520-ReLU-SGD-0.1-0
29,0.5056,0.5173,0.742396378554251,0.7366,MLP520-ReLU-SGD-0.1-0
30,0.5062,0.5147,0.7466402602914132,0.7462,MLP520-ReLU-SGD-0.1-0
31,0.5105,0.5214,0.7439524685245438,0.7438,MLP520-ReLU-SGD-0.1-0
32,0.5065,0.5558,0.7064648465129438,0.6853,MLP520-ReLU-SGD-0.1-0
33,0.5085,0.5108,0.7476304993634177,0.7473,MLP520-ReLU-SGD-0.1-0
34,0.5015,0.5145,0.7431036921771114,0.7388,MLP520-ReLU-SGD-0.1-0
35,0.5097,0.5124,0.7479134248125618,0.7462,MLP520-ReLU-SGD-0.1-0
36,0.5014,0.524,0.7431036921771114,0.7422,MLP520-ReLU-SGD-0.1-0
37,0.5118,0.5388,0.7460744093931249,0.7418,MLP520-ReLU-SGD-0.1-0
38,0.5022,0.522,0.7449427075965483,0.7403,MLP520-ReLU-SGD-0.1-0
39,0.5113,0.5126,0.7466402602914132,0.7449,MLP520-ReLU-SGD-0.1-0
40,0.5043,0.5573,0.7077380110340925,0.6871,MLP520-ReLU-SGD-0.1-0
