epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
23,0.5015,0.5123,0.7463573348422691,0.7434,MLP520-Tanh-Adagrad-0.1-0
24,0.5023,0.5272,0.7343330032536427,0.7333,MLP520-Tanh-Adagrad-0.1-0
25,0.5018,0.5166,0.7419719903805347,0.742,MLP520-Tanh-Adagrad-0.1-0
26,0.5026,0.5176,0.73687933229594,0.7365,MLP520-Tanh-Adagrad-0.1-0
27,0.5006,0.5178,0.7416890649313905,0.7417,MLP520-Tanh-Adagrad-0.1-0
28,0.5007,0.5088,0.74437685669826,0.7443,MLP520-Tanh-Adagrad-0.1-0
29,0.5004,0.5078,0.7484792757108502,0.7465,MLP520-Tanh-Adagrad-0.1-0
30,0.502,0.5077,0.7467817230159853,0.7463,MLP520-Tanh-Adagrad-0.1-0
31,0.4993,0.5107,0.7459329466685528,0.7429,MLP520-Tanh-Adagrad-0.1-0
32,0.4987,0.5058,0.7467817230159853,0.7462,MLP520-Tanh-Adagrad-0.1-0
33,0.4989,0.5145,0.7470646484651294,0.7446,MLP520-Tanh-Adagrad-0.1-0
34,0.4983,0.511,0.7464987975668411,0.7452,MLP520-Tanh-Adagrad-0.1-0
35,0.4979,0.5054,0.7474890366388457,0.7462,MLP520-Tanh-Adagrad-0.1-0
36,0.4991,0.5114,0.7476304993634177,0.7431,MLP520-Tanh-Adagrad-0.1-0
37,0.4979,0.5106,0.7455085584948367,0.7449,MLP520-Tanh-Adagrad-0.1-0
38,0.4979,0.5056,0.7481963502617061,0.7474,MLP520-Tanh-Adagrad-0.1-0
39,0.4966,0.506,0.7494695147828547,0.7463,MLP520-Tanh-Adagrad-0.1-0
40,0.4981,0.5099,0.7460744093931249,0.7411,MLP520-Tanh-Adagrad-0.1-0
41,0.4979,0.5064,0.7503182911302871,0.7486,MLP520-Tanh-Adagrad-0.1-0
42,0.497,0.513,0.7426793040033951,0.7427,MLP520-Tanh-Adagrad-0.1-0
43,0.4969,0.5066,0.7470646484651294,0.7465,MLP520-Tanh-Adagrad-0.1-0
44,0.4976,0.5133,0.7469231857405574,0.7412,MLP520-Tanh-Adagrad-0.1-0
45,0.4962,0.5094,0.7463573348422691,0.7461,MLP520-Tanh-Adagrad-0.1-0
46,0.4964,0.5232,0.7404159004102419,0.7326,MLP520-Tanh-Adagrad-0.1-0
47,0.4961,0.5086,0.7455085584948367,0.7454,MLP520-Tanh-Adagrad-0.1-0
48,0.496,0.5158,0.7399915122365257,0.7398,MLP520-Tanh-Adagrad-0.1-0
49,0.4957,0.5057,0.7483378129862781,0.7475,MLP520-Tanh-Adagrad-0.1-0
50,0.4955,0.5065,0.7474890366388457,0.7469,MLP520-Tanh-Adagrad-0.1-0
51,0.4949,0.5162,0.7449427075965483,0.7385,MLP520-Tanh-Adagrad-0.1-0
52,0.4945,0.5083,0.748054887537134,0.7472,MLP520-Tanh-Adagrad-0.1-0
53,0.4947,0.5066,0.7460744093931249,0.7458,MLP520-Tanh-Adagrad-0.1-0
54,0.4942,0.5061,0.7484792757108502,0.7478,MLP520-Tanh-Adagrad-0.1-0
